Date,Event mm,Flag,
29/04/2014 23:31:00,0.2,,
29/04/2014 23:34:54,0.2,,
29/04/2014 23:40:17,0.2,,
29/04/2014 23:44:30,0.2,,
29/04/2014 23:53:07,0.2,,
01/05/2014 12:23:28,0.2,,
01/05/2014 17:44:16,0.2,,
01/05/2014 18:23:21,0.2,,
02/05/2014 19:34:19,0.2,,
02/05/2014 20:07:43,0.2,,
02/05/2014 20:12:27,0.2,,
02/05/2014 20:15:07,0.2,,
02/05/2014 20:19:20,0.2,,
02/05/2014 20:20:33,0.2,,
02/05/2014 20:21:36,0.2,,
02/05/2014 20:23:00,0.2,,
02/05/2014 20:23:50,0.2,,
02/05/2014 20:24:33,0.2,,
02/05/2014 20:24:34,0.2,,
02/05/2014 20:25:36,0.2,,
02/05/2014 20:26:31,0.2,,
02/05/2014 20:27:11,0.2,,
02/05/2014 20:28:00,0.2,,
02/05/2014 20:28:51,0.2,,
02/05/2014 20:29:45,0.2,,
02/05/2014 20:29:46,0.2,,
02/05/2014 20:31:19,0.2,,
02/05/2014 20:34:04,0.2,,
02/05/2014 20:37:28,0.2,,
02/05/2014 20:42:54,0.2,,
02/05/2014 20:45:02,0.2,,
02/05/2014 20:45:03,0.2,,
02/05/2014 20:46:56,0.2,,
02/05/2014 20:49:56,0.2,,
02/05/2014 20:53:30,0.2,,
02/05/2014 20:58:49,0.2,,
02/05/2014 21:11:41,0.2,,
02/05/2014 22:04:19,0.2,,
02/05/2014 22:09:32,0.2,,
02/05/2014 22:09:33,0.2,,
02/05/2014 22:12:51,0.2,,
02/05/2014 22:15:34,0.2,,
02/05/2014 22:20:34,0.2,,
02/05/2014 22:25:06,0.2,,
02/05/2014 22:31:15,0.2,,
02/05/2014 22:36:58,0.2,,
02/05/2014 22:36:59,0.2,,
02/05/2014 22:38:50,0.2,,
02/05/2014 22:46:56,0.2,,
02/05/2014 22:54:55,0.2,,
02/05/2014 23:32:31,0.2,,
02/05/2014 23:35:01,0.2,,
02/05/2014 23:39:20,0.2,,
02/05/2014 23:54:00,0.2,,
03/05/2014 00:03:38,0.2,,
03/05/2014 00:03:39,0.2,,
03/05/2014 00:26:28,0.2,,
03/05/2014 00:37:42,0.2,,
03/05/2014 01:00:46,0.2,,
03/05/2014 01:00:47,0.2,,
03/05/2014 01:11:08,0.2,,
03/05/2014 02:01:57,0.2,,
03/05/2014 02:14:06,0.2,,
03/05/2014 02:22:05,0.2,,
03/05/2014 02:35:39,0.2,,
03/05/2014 02:40:17,0.2,,
03/05/2014 02:52:18,0.2,,
03/05/2014 03:05:43,0.2,,
03/05/2014 03:10:02,0.2,,
03/05/2014 03:12:59,0.2,,
03/05/2014 03:22:54,0.2,,
03/05/2014 04:02:12,0.2,,
03/05/2014 05:25:13,0.2,,
03/05/2014 10:53:38,0.2,,
03/05/2014 12:20:18,0.2,,
03/05/2014 12:31:03,0.2,,
03/05/2014 12:31:04,0.2,,
03/05/2014 12:52:37,0.2,,
03/05/2014 13:03:32,0.2,,
03/05/2014 13:19:28,0.2,,
03/05/2014 13:25:24,0.2,,
03/05/2014 13:50:07,0.2,,
03/05/2014 14:05:14,0.2,,
03/05/2014 14:06:05,0.2,,
03/05/2014 14:06:06,0.2,,
03/05/2014 14:07:14,0.2,,
03/05/2014 14:08:54,0.2,,
03/05/2014 14:10:40,0.2,,
03/05/2014 14:11:53,0.2,,
03/05/2014 14:13:11,0.2,,
03/05/2014 14:14:55,0.2,,
03/05/2014 14:14:56,0.2,,
03/05/2014 14:20:03,0.2,,
03/05/2014 14:25:06,0.2,,
03/05/2014 14:30:20,0.2,,
03/05/2014 14:33:47,0.2,,
03/05/2014 14:38:36,0.2,,
03/05/2014 15:06:36,0.2,,
04/05/2014 00:26:21,0.2,,
04/05/2014 01:20:44,0.2,,
04/05/2014 01:20:45,0.2,,
04/05/2014 02:45:38,0.2,,
04/05/2014 03:33:52,0.2,,
04/05/2014 17:33:47,0.2,,
04/05/2014 17:52:20,0.2,,
04/05/2014 17:52:21,0.2,,
05/05/2014 16:25:25,0.2,,
05/05/2014 16:43:21,0.2,,
05/05/2014 16:43:22,0.2,,
06/05/2014 03:59:27,0.2,,
06/05/2014 04:15:28,0.2,,
06/05/2014 04:15:29,0.2,,
06/05/2014 04:20:12,0.2,,
06/05/2014 04:20:13,0.2,,
06/05/2014 04:40:33,0.2,,
06/05/2014 05:02:46,0.2,,
07/05/2014 09:43:26,0.2,,
07/05/2014 09:48:05,0.2,,
07/05/2014 09:51:22,0.2,,
07/05/2014 09:53:32,0.2,,
07/05/2014 09:54:50,0.2,,
07/05/2014 09:56:05,0.2,,
07/05/2014 09:57:15,0.2,,
07/05/2014 09:58:11,0.2,,
07/05/2014 09:59:29,0.2,,
07/05/2014 10:01:19,0.2,,
07/05/2014 10:02:38,0.2,,
07/05/2014 10:02:39,0.2,,
07/05/2014 10:04:04,0.2,,
07/05/2014 10:05:03,0.2,,
07/05/2014 10:06:04,0.2,,
07/05/2014 10:06:05,0.2,,
07/05/2014 10:06:59,0.2,,
07/05/2014 10:07:35,0.2,,
07/05/2014 10:08:13,0.2,,
07/05/2014 10:09:34,0.2,,
07/05/2014 10:11:30,0.2,,
07/05/2014 10:16:07,0.2,,
07/05/2014 10:23:23,0.2,,
07/05/2014 11:49:00,0.2,,
07/05/2014 17:11:00,0.2,,
08/05/2014 08:08:58,0.2,,
08/05/2014 08:14:16,0.2,,
08/05/2014 08:14:17,0.2,,
08/05/2014 08:29:02,0.2,,
08/05/2014 08:32:27,0.2,,
08/05/2014 08:35:34,0.2,,
08/05/2014 08:41:19,0.2,,
08/05/2014 08:50:11,0.2,,
08/05/2014 08:51:41,0.2,,
08/05/2014 08:55:16,0.2,,
08/05/2014 09:02:29,0.2,,
08/05/2014 09:02:30,0.2,,
08/05/2014 11:12:47,0.2,,
08/05/2014 11:20:51,0.2,,
08/05/2014 11:25:35,0.2,,
08/05/2014 11:29:51,0.2,,
08/05/2014 13:44:25,0.2,,
08/05/2014 13:45:58,0.2,,
08/05/2014 13:47:01,0.2,,
08/05/2014 13:47:56,0.2,,
08/05/2014 13:47:57,0.2,,
08/05/2014 13:48:44,0.2,,
08/05/2014 13:49:29,0.2,,
08/05/2014 13:49:30,0.2,,
08/05/2014 13:50:19,0.2,,
08/05/2014 13:51:12,0.2,,
08/05/2014 13:52:02,0.2,,
08/05/2014 13:52:03,0.2,,
08/05/2014 13:52:44,0.2,,
08/05/2014 13:53:41,0.2,,
08/05/2014 13:54:21,0.2,,
08/05/2014 13:54:58,0.2,,
08/05/2014 13:55:46,0.2,,
08/05/2014 13:56:44,0.2,,
08/05/2014 13:57:59,0.2,,
08/05/2014 13:58:00,0.2,,
08/05/2014 13:59:17,0.2,,
08/05/2014 14:00:49,0.2,,
08/05/2014 14:03:44,0.2,,
08/05/2014 14:09:20,0.2,,
08/05/2014 14:14:54,0.2,,
08/05/2014 14:20:50,0.2,,
08/05/2014 14:26:06,0.2,,
08/05/2014 14:29:26,0.2,,
08/05/2014 14:32:32,0.2,,
08/05/2014 14:35:17,0.2,,
08/05/2014 14:40:31,0.2,,
08/05/2014 16:47:13,0.2,,
08/05/2014 16:47:14,0.2,,
08/05/2014 16:55:12,0.2,,
08/05/2014 17:07:02,0.2,,
08/05/2014 17:13:53,0.2,,
08/05/2014 17:19:51,0.2,,
08/05/2014 17:23:00,0.2,,
08/05/2014 17:25:40,0.2,,
08/05/2014 17:29:56,0.2,,
08/05/2014 17:35:53,0.2,,
08/05/2014 17:39:58,0.2,,
08/05/2014 17:49:28,0.2,,
08/05/2014 17:57:39,0.2,,
08/05/2014 18:08:43,0.2,,
08/05/2014 18:08:44,0.2,,
08/05/2014 18:36:57,0.2,,
08/05/2014 18:56:57,0.2,,
08/05/2014 21:21:55,0.2,,
09/05/2014 13:47:39,0.2,,
09/05/2014 13:48:58,0.2,,
09/05/2014 13:50:23,0.2,,
09/05/2014 13:54:02,0.2,,
09/05/2014 14:05:34,0.2,,
09/05/2014 15:19:04,0.2,,
09/05/2014 16:26:23,0.2,,
09/05/2014 16:36:13,0.2,,
09/05/2014 16:37:30,0.2,,
09/05/2014 16:37:31,0.2,,
09/05/2014 16:38:41,0.2,,
09/05/2014 16:39:40,0.2,,
09/05/2014 16:41:21,0.2,,
09/05/2014 16:44:17,0.2,,
09/05/2014 16:47:49,0.2,,
09/05/2014 16:51:11,0.2,,
09/05/2014 16:54:10,0.2,,
09/05/2014 16:56:11,0.2,,
09/05/2014 16:57:41,0.2,,
09/05/2014 17:00:31,0.2,,
09/05/2014 18:07:42,0.2,,
09/05/2014 18:18:00,0.2,,
10/05/2014 02:31:11,0.2,,
10/05/2014 02:31:12,0.2,,
10/05/2014 03:12:31,0.2,,
10/05/2014 03:14:29,0.2,,
10/05/2014 03:15:44,0.2,,
10/05/2014 03:18:22,0.2,,
10/05/2014 03:20:50,0.2,,
10/05/2014 03:20:51,0.2,,
10/05/2014 03:23:54,0.2,,
10/05/2014 03:28:23,0.2,,
10/05/2014 03:35:15,0.2,,
10/05/2014 03:47:37,0.2,,
10/05/2014 04:18:52,0.2,,
10/05/2014 08:45:55,0.2,,
10/05/2014 08:48:11,0.2,,
10/05/2014 08:48:12,0.2,,
10/05/2014 08:49:35,0.2,,
10/05/2014 08:50:59,0.2,,
10/05/2014 08:53:04,0.2,,
10/05/2014 09:15:51,0.2,,
10/05/2014 09:29:51,0.2,,
10/05/2014 09:31:30,0.2,,
10/05/2014 09:36:00,0.2,,
10/05/2014 09:52:06,0.2,,
10/05/2014 18:16:51,0.2,,
10/05/2014 18:21:59,0.2,,
10/05/2014 18:24:50,0.2,,
10/05/2014 18:27:45,0.2,,
10/05/2014 18:30:51,0.2,,
10/05/2014 18:32:46,0.2,,
10/05/2014 18:34:45,0.2,,
10/05/2014 18:36:26,0.2,,
10/05/2014 18:37:44,0.2,,
10/05/2014 18:39:13,0.2,,
10/05/2014 18:39:57,0.2,,
10/05/2014 18:40:28,0.2,,
10/05/2014 18:40:58,0.2,,
10/05/2014 18:40:59,0.2,,
10/05/2014 18:41:38,0.2,,
10/05/2014 18:42:16,0.2,,
10/05/2014 18:43:02,0.2,,
10/05/2014 18:43:45,0.2,,
10/05/2014 18:44:44,0.2,,
10/05/2014 18:45:31,0.2,,
10/05/2014 18:46:49,0.2,,
10/05/2014 18:47:37,0.2,,
10/05/2014 18:47:38,0.2,,
10/05/2014 18:48:32,0.2,,
10/05/2014 18:49:09,0.2,,
10/05/2014 18:49:49,0.2,,
10/05/2014 18:50:30,0.2,,
10/05/2014 18:51:13,0.2,,
10/05/2014 18:52:05,0.2,,
10/05/2014 18:53:06,0.2,,
10/05/2014 18:54:06,0.2,,
10/05/2014 18:55:03,0.2,,
10/05/2014 18:56:11,0.2,,
10/05/2014 18:57:22,0.2,,
10/05/2014 18:58:26,0.2,,
10/05/2014 18:58:27,0.2,,
10/05/2014 18:59:27,0.2,,
10/05/2014 19:00:18,0.2,,
10/05/2014 19:01:07,0.2,,
10/05/2014 19:01:08,0.2,,
10/05/2014 19:01:36,0.2,,
10/05/2014 19:01:37,0.2,,
10/05/2014 19:02:02,0.2,,
10/05/2014 19:02:30,0.2,,
10/05/2014 19:02:31,0.2,,
10/05/2014 19:03:02,0.2,,
10/05/2014 19:03:25,0.2,,
10/05/2014 19:03:26,0.2,,
10/05/2014 19:03:59,0.2,,
10/05/2014 19:04:38,0.2,,
10/05/2014 19:05:13,0.2,,
10/05/2014 19:05:49,0.2,,
10/05/2014 19:06:31,0.2,,
10/05/2014 19:07:03,0.2,,
10/05/2014 19:07:43,0.2,,
10/05/2014 19:08:22,0.2,,
10/05/2014 19:08:53,0.2,,
10/05/2014 19:09:21,0.2,,
10/05/2014 19:09:45,0.2,,
10/05/2014 19:10:10,0.2,,
10/05/2014 19:10:34,0.2,,
10/05/2014 19:10:56,0.2,,
10/05/2014 19:11:16,0.2,,
10/05/2014 19:11:35,0.2,,
10/05/2014 19:11:56,0.2,,
10/05/2014 19:12:20,0.2,,
10/05/2014 19:12:44,0.2,,
10/05/2014 19:13:01,0.2,,
10/05/2014 19:13:19,0.2,,
10/05/2014 19:13:33,0.2,,
10/05/2014 19:13:46,0.2,,
10/05/2014 19:14:00,0.2,,
10/05/2014 19:14:16,0.2,,
10/05/2014 19:14:32,0.2,,
10/05/2014 19:14:33,0.2,,
10/05/2014 19:14:48,0.2,,
10/05/2014 19:15:08,0.2,,
10/05/2014 19:15:32,0.2,,
10/05/2014 19:15:54,0.2,,
10/05/2014 19:16:19,0.2,,
10/05/2014 19:16:45,0.2,,
10/05/2014 19:17:16,0.2,,
10/05/2014 19:17:44,0.2,,
10/05/2014 19:18:12,0.2,,
10/05/2014 19:18:46,0.2,,
10/05/2014 19:19:22,0.2,,
10/05/2014 19:19:53,0.2,,
10/05/2014 19:20:27,0.2,,
10/05/2014 19:21:07,0.2,,
10/05/2014 19:21:50,0.2,,
10/05/2014 19:22:18,0.2,,
10/05/2014 19:22:19,0.2,,
10/05/2014 19:22:52,0.2,,
10/05/2014 19:23:24,0.2,,
10/05/2014 19:23:25,0.2,,
10/05/2014 19:23:53,0.2,,
10/05/2014 19:24:21,0.2,,
10/05/2014 19:24:56,0.2,,
10/05/2014 19:25:40,0.2,,
10/05/2014 19:26:29,0.2,,
10/05/2014 19:27:06,0.2,,
10/05/2014 19:27:07,0.2,,
10/05/2014 19:27:44,0.2,,
10/05/2014 19:28:21,0.2,,
10/05/2014 19:29:09,0.2,,
10/05/2014 19:29:56,0.2,,
10/05/2014 19:29:57,0.2,,
10/05/2014 19:30:50,0.2,,
10/05/2014 19:31:40,0.2,,
10/05/2014 19:31:41,0.2,,
10/05/2014 19:32:30,0.2,,
10/05/2014 19:33:31,0.2,,
10/05/2014 19:34:37,0.2,,
10/05/2014 19:35:32,0.2,,
10/05/2014 19:37:08,0.2,,
10/05/2014 19:38:54,0.2,,
10/05/2014 19:38:55,0.2,,
10/05/2014 19:40:42,0.2,,
10/05/2014 19:42:20,0.2,,
10/05/2014 19:44:13,0.2,,
10/05/2014 19:44:14,0.2,,
10/05/2014 19:45:47,0.2,,
10/05/2014 19:47:49,0.2,,
10/05/2014 19:50:27,0.2,,
10/05/2014 19:53:44,0.2,,
10/05/2014 19:56:35,0.2,,
10/05/2014 20:02:44,0.2,,
10/05/2014 20:08:35,0.2,,
10/05/2014 20:17:07,0.2,,
10/05/2014 20:24:39,0.2,,
10/05/2014 20:24:40,0.2,,
10/05/2014 20:34:50,0.2,,
10/05/2014 20:43:09,0.2,,
10/05/2014 20:47:12,0.2,,
10/05/2014 20:49:47,0.2,,
10/05/2014 20:52:07,0.2,,
10/05/2014 20:54:54,0.2,,
10/05/2014 21:00:23,0.2,,
10/05/2014 21:06:33,0.2,,
10/05/2014 21:12:58,0.2,,
10/05/2014 21:18:27,0.2,,
10/05/2014 21:26:03,0.2,,
10/05/2014 21:43:55,0.2,,
10/05/2014 22:21:59,0.2,,
11/05/2014 02:13:33,0.2,,
11/05/2014 02:13:34,0.2,,
11/05/2014 02:19:29,0.2,,
11/05/2014 02:22:56,0.2,,
11/05/2014 02:22:57,0.2,,
11/05/2014 02:24:49,0.2,,
11/05/2014 02:26:37,0.2,,
11/05/2014 02:28:14,0.2,,
11/05/2014 02:29:35,0.2,,
11/05/2014 02:29:36,0.2,,
11/05/2014 02:30:49,0.2,,
11/05/2014 02:32:06,0.2,,
11/05/2014 02:32:07,0.2,,
11/05/2014 02:33:16,0.2,,
11/05/2014 02:34:43,0.2,,
11/05/2014 02:36:15,0.2,,
11/05/2014 02:37:56,0.2,,
11/05/2014 02:39:32,0.2,,
11/05/2014 02:41:33,0.2,,
11/05/2014 02:44:01,0.2,,
11/05/2014 02:45:39,0.2,,
11/05/2014 02:45:40,0.2,,
11/05/2014 02:47:15,0.2,,
11/05/2014 02:48:25,0.2,,
11/05/2014 02:48:26,0.2,,
11/05/2014 02:49:49,0.2,,
11/05/2014 02:50:59,0.2,,
11/05/2014 02:52:38,0.2,,
11/05/2014 02:55:12,0.2,,
11/05/2014 02:57:39,0.2,,
11/05/2014 03:00:21,0.2,,
11/05/2014 03:02:46,0.2,,
11/05/2014 03:06:15,0.2,,
11/05/2014 03:11:22,0.2,,
11/05/2014 03:18:03,0.2,,
11/05/2014 03:24:08,0.2,,
11/05/2014 03:27:11,0.2,,
